score_i-1,score_i,score_i+1,purity_i-1,purity_i,purity_i+1,review_score,review_purity
-0.0742943691503537,-0.0014696416744046596,0.0,-0.0002570739416967256,-6.998293687641236e-06,0.0,-0.18902321571919128,-0.0005151576587361018
-0.0014696416744046596,0.0,0.00011247738439241695,-6.998293687641236e-06,0.0,2.8693210304187995e-07,-0.18902321571919128,-0.0005151576587361018
0.0,0.00011247738439241695,0.003632595322731475,0.0,2.8693210304187995e-07,2.256270386789736e-05,-0.18902321571919128,-0.0005151576587361018
0.00011247738439241695,0.003632595322731475,0.0,2.8693210304187995e-07,2.256270386789736e-05,0.0,-0.18902321571919128,-0.0005151576587361018
0.003632595322731475,0.0,-0.08207724322874407,2.256270386789736e-05,0.0,-0.00013048846300277276,-0.18902321571919128,-0.0005151576587361018
0.0,-0.08207724322874407,0.0,0.0,-0.00013048846300277276,0.0,-0.18902321571919128,-0.0005151576587361018
-0.08207724322874407,0.0,0.000457768566165541,-0.00013048846300277276,0.0,1.5730878562389726e-06,-0.18902321571919128,-0.0005151576587361018
0.0,0.000457768566165541,-0.03538480293897826,0.0,1.5730878562389726e-06,-0.0001450196841761404,-0.18902321571919128,-0.0005151576587361018
0.000457768566165541,-0.03538480293897826,0.0,1.5730878562389726e-06,-0.0001450196841761404,0.0,-0.18902321571919128,-0.0005151576587361018
-0.03538480293897826,0.0,0.0,-0.0001450196841761404,0.0,0.0,-0.18902321571919128,-0.0005151576587361018
0.0,0.0,0.0,0.0,0.0,0.0,-0.18902321571919128,-0.0005151576587361018
0.0,0.0,-4.59773841260267e-06,0.0,0.0,-7.073443711696415e-08,-4.59773841260267e-06,-7.073443711696415e-08
0.0,-4.59773841260267e-06,0.0,0.0,-7.073443711696415e-08,0.0,-4.59773841260267e-06,-7.073443711696415e-08
0.0,0.0,-0.0010739570502479414,0.0,0.0,-5.2904288189553764e-06,-0.0010739570502479414,-5.2904288189553764e-06
0.0,-0.0010739570502479414,0.0,0.0,-5.2904288189553764e-06,0.0,-0.0010739570502479414,-5.2904288189553764e-06
0.0,-1.3133645755097016,0.0,0.0,-0.029185879455771148,0.0,-1.9700468632645525,-0.04231952521086817
-1.3133645755097016,0.0,-0.6566822877548508,-0.029185879455771148,0.0,-0.013133645755097017,-1.9700468632645525,-0.04231952521086817
0.0,-0.6566822877548508,0.0,0.0,-0.013133645755097017,0.0,-1.9700468632645525,-0.04231952521086817
0.0,0.03368917401599999,0.0,0.0,0.0042111467519999985,0.0,0.03368917401599999,0.0042111467519999985
0.03368917401599999,0.0,0.0,0.0042111467519999985,0.0,0.0,0.03368917401599999,0.0042111467519999985
0.0,0.0,0.0,0.0,0.0,0.0,0.03368917401599999,0.0042111467519999985
0.0,0.0,-0.03538480293897826,0.0,0.0,-0.0005443815836765886,-0.03538480293897826,-0.0005443815836765886
0.0,-0.03538480293897826,0.0,0.0,-0.0005443815836765886,0.0,-0.03538480293897826,-0.0005443815836765886
0.0,0.0,0.0,0.0,0.0,0.0,0.00011247738439241695,9.373115366034746e-07
0.0,0.0,0.00011247738439241695,0.0,0.0,9.373115366034746e-07,0.00011247738439241695,9.373115366034746e-07
0.0,0.00011247738439241695,0.0,0.0,9.373115366034746e-07,0.0,0.00011247738439241695,9.373115366034746e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.6566822877548508,-0.008640556417826984
0.0,0.0,-0.6566822877548508,0.0,0.0,-0.008640556417826984,-0.6566822877548508,-0.008640556417826984
0.0,-0.6566822877548508,0.0,0.0,-0.008640556417826984,0.0,-0.6566822877548508,-0.008640556417826984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.07043217372477927,0.0,0.0,-0.0009267391279576219,0.0,-0.07031969634038684,-0.0009254893792421506
-0.07043217372477927,0.0,0.00011247738439241695,-0.0009267391279576219,0.0,1.2497487154712994e-06,-0.07031969634038684,-0.0009254893792421506
0.0,0.00011247738439241695,0.0,0.0,1.2497487154712994e-06,0.0,-0.07031969634038684,-0.0009254893792421506
0.0,0.0,0.0,0.0,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.0,0.00013234843697223963,0.0,0.0,1.6543554621529953e-06,0.00015221948955206231,1.9697689951660537e-06
0.0,0.00013234843697223963,0.0,0.0,1.6543554621529953e-06,0.0,0.00015221948955206231,1.9697689951660537e-06
0.00013234843697223963,0.0,0.0,1.6543554621529953e-06,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.0,1.9871052579822684e-05,0.0,0.0,3.154135330130585e-07,0.00015221948955206231,1.9697689951660537e-06
0.0,1.9871052579822684e-05,0.0,0.0,3.154135330130585e-07,0.0,0.00015221948955206231,1.9697689951660537e-06
1.9871052579822684e-05,0.0,0.0,3.154135330130585e-07,0.0,0.0,0.00015221948955206231,1.9697689951660537e-06
0.0,0.00011247738439241695,0.0,0.0,1.1027194548276171e-06,0.0,0.00011247738439241695,1.1027194548276171e-06
0.0,0.0,0.0,0.0,0.0,0.0,-0.21434524895423446,-0.005137037946944805
0.0,0.0,0.0,0.0,0.0,0.0,-0.21434524895423446,-0.005137037946944805
0.0,0.0,-0.17374005381988075,0.0,0.0,-0.004695677130267048,-0.21434524895423446,-0.005137037946944805
0.0,-0.17374005381988075,-0.04060519513435371,0.0,-0.004695677130267048,-0.0004413608166777577,-0.21434524895423446,-0.005137037946944805
-0.17374005381988075,-0.04060519513435371,0.0,-0.004695677130267048,-0.0004413608166777577,0.0,-0.21434524895423446,-0.005137037946944805
0.0,-0.03515984817019342,0.0,0.0,-0.0006062042787964384,0.0,-0.035148557496723874,-0.0006058906489778399
-0.03515984817019342,0.0,1.1290673469545719e-05,-0.0006062042787964384,0.0,3.136298185984922e-07,-0.035148557496723874,-0.0006058906489778399
0.0,1.1290673469545719e-05,0.0,0.0,3.136298185984922e-07,0.0,-0.035148557496723874,-0.0006058906489778399
1.1290673469545719e-05,0.0,0.0,3.136298185984922e-07,0.0,0.0,-0.035148557496723874,-0.0006058906489778399
0.0,0.0,0.0,0.0,0.0,0.0,-0.035148557496723874,-0.0006058906489778399
0.0,0.0,0.0,0.0,0.0,0.0,0.1620673005034346,0.0023833426544622735
0.0,0.0,0.1620673005034346,0.0,0.0,0.0023833426544622735,0.1620673005034346,0.0023833426544622735
0.0,0.1620673005034346,0.0,0.0,0.0023833426544622735,0.0,0.1620673005034346,0.0023833426544622735
0.0,-0.03538480293897826,0.012845136356846532,0.0,-0.0012201656185854574,0.00024236106333672702,-0.02253966658213173,-0.0009778045552487303
-0.03538480293897826,0.012845136356846532,0.0,-0.0012201656185854574,0.00024236106333672702,0.0,-0.02253966658213173,-0.0009778045552487303
0.012845136356846532,0.0,0.0,0.00024236106333672702,0.0,0.0,-0.02253966658213173,-0.0009778045552487303
0.0,0.0,-0.03538480293897826,0.0,0.0,-0.00023908650634444771,-0.03538480293897826,-0.00023908650634444771
0.0,-0.03538480293897826,0.0,0.0,-0.00023908650634444771,0.0,-0.03538480293897826,-0.00023908650634444771
-0.03538480293897826,0.0,0.0,-0.00023908650634444771,0.0,0.0,-0.03538480293897826,-0.00023908650634444771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00011247738439241695,0.0002249547687848339,0.0,1.2928434987634132e-06,4.4990953756966775e-06,0.00033743215317725086,5.791938874460091e-06
0.00011247738439241695,0.0002249547687848339,0.0,1.2928434987634132e-06,4.4990953756966775e-06,0.0,0.00033743215317725086,5.791938874460091e-06
0.0002249547687848339,0.0,0.0,4.4990953756966775e-06,0.0,0.0,0.00033743215317725086,5.791938874460091e-06
0.0,0.0,-0.17374005381988075,0.0,0.0,-0.0007179341066937221,-0.17374005381988075,-0.0007179341066937221
0.0,-0.17374005381988075,0.0,0.0,-0.0007179341066937221,0.0,-0.17374005381988075,-0.0007179341066937221
-0.17374005381988075,0.0,0.0,-0.0007179341066937221,0.0,0.0,-0.17374005381988075,-0.0007179341066937221
0.0,0.0,0.00011247738439241695,0.0,0.0,1.785355307816142e-06,0.00011247738439241695,1.785355307816142e-06
0.0,0.00011247738439241695,0.0,0.0,1.785355307816142e-06,0.0,0.00011247738439241695,1.785355307816142e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.23645457806372006,0.0,0.0,-0.0010061896938881704,0.0,-0.23645457806372006,-0.0010061896938881704
0.0,0.0,0.0,0.0,0.0,0.0,0.026924393228874535,0.00018673455303704723
0.0,0.0,0.0,0.0,0.0,0.0,0.026924393228874535,0.00018673455303704723
0.0,0.0,0.03368917401599999,0.0,0.0,0.00020542179278048773,0.026924393228874535,0.00018673455303704723
0.0,0.03368917401599999,0.0,0.0,0.00020542179278048773,0.0,0.026924393228874535,0.00018673455303704723
0.03368917401599999,0.0,-0.006764780787125453,0.00020542179278048773,0.0,-1.868723974344048e-05,0.026924393228874535,0.00018673455303704723
0.0,-0.006764780787125453,0.0,0.0,-1.868723974344048e-05,0.0,0.026924393228874535,0.00018673455303704723
-0.006764780787125453,0.0,0.0,-1.868723974344048e-05,0.0,0.0,0.026924393228874535,0.00018673455303704723
0.0,0.0,0.0,0.0,0.0,0.0,0.026924393228874535,0.00018673455303704723
0.0,0.0,0.0,0.0,0.0,0.0,0.026924393228874535,0.00018673455303704723
0.0,0.00034529118177312407,0.0,0.0,3.02887001555372e-06,0.0,0.00034529118177312407,3.02887001555372e-06
0.0,-0.03538480293897826,0.0,0.0,-0.0006100828092927287,0.0,-0.07076960587795653,-0.0011229060402924138
-0.03538480293897826,0.0,-0.03538480293897826,-0.0006100828092927287,0.0,-0.000512823230999685,-0.07076960587795653,-0.0011229060402924138
0.0,-0.03538480293897826,0.0,0.0,-0.000512823230999685,0.0,-0.07076960587795653,-0.0011229060402924138
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.000457768566165541,0.0,0.0,9.046809608014644e-07,0.000457768566165541,9.046809608014644e-07
0.0,0.000457768566165541,0.0,0.0,9.046809608014644e-07,0.0,0.000457768566165541,9.046809608014644e-07
0.000457768566165541,0.0,0.0,9.046809608014644e-07,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.000457768566165541,9.046809608014644e-07
0.0,7.734636685673507e-05,0.0,0.0,3.9869261266358285e-07,0.0,7.734636685673507e-05,3.9869261266358285e-07
7.734636685673507e-05,0.0,0.0,3.9869261266358285e-07,0.0,0.0,7.734636685673507e-05,3.9869261266358285e-07
0.0,0.0,0.0,0.0,0.0,0.0,7.734636685673507e-05,3.9869261266358285e-07
0.0,0.0,0.0,0.0,0.0,0.0,-2.0039338412123255,-0.016989092659867575
0.0,0.0,0.0,0.0,0.0,0.0,-2.0039338412123255,-0.016989092659867575
0.0,0.0,-0.6566822877548508,0.0,0.0,-0.005811347679246468,-2.0039338412123255,-0.016989092659867575
0.0,-0.6566822877548508,0.0,0.0,-0.005811347679246468,0.0,-2.0039338412123255,-0.016989092659867575
-0.6566822877548508,0.0,0.0,-0.005811347679246468,0.0,0.0,-2.0039338412123255,-0.016989092659867575
0.0,0.0,-0.00976293448366572,0.0,0.0,-5.742902637450423e-05,-2.0039338412123255,-0.016989092659867575
0.0,-0.00976293448366572,-0.6534972241027526,0.0,-5.742902637450423e-05,-0.006223783086692881,-2.0039338412123255,-0.016989092659867575
-0.00976293448366572,-0.6534972241027526,0.003072586267705808,-5.742902637450423e-05,-0.006223783086692881,3.4915753042111456e-05,-2.0039338412123255,-0.016989092659867575
-0.6534972241027526,0.003072586267705808,0.0,-0.006223783086692881,3.4915753042111456e-05,0.0,-2.0039338412123255,-0.016989092659867575
0.003072586267705808,0.0,0.0,3.4915753042111456e-05,0.0,0.0,-2.0039338412123255,-0.016989092659867575
0.0,0.0,0.00011247738439241695,0.0,0.0,7.977119460455103e-07,-2.0039338412123255,-0.016989092659867575
0.0,0.00011247738439241695,0.0,0.0,7.977119460455103e-07,0.0,-2.0039338412123255,-0.016989092659867575
0.00011247738439241695,0.0,-0.656680539513248,7.977119460455103e-07,0.0,-0.004828533378773882,-2.0039338412123255,-0.016989092659867575
0.0,-0.656680539513248,-0.03231221667127245,0.0,-0.004828533378773882,-0.0001129797785708827,-2.0039338412123255,-0.016989092659867575
-0.656680539513248,-0.03231221667127245,0.0018162976613657375,-0.004828533378773882,-0.0001129797785708827,9.266824802886417e-06,-2.0039338412123255,-0.016989092659867575
-0.03231221667127245,0.0018162976613657375,0.0,-0.0001129797785708827,9.266824802886417e-06,0.0,-2.0039338412123255,-0.016989092659867575
0.0,0.0,0.0,0.0,0.0,0.0,-0.24876308883870926,-0.004976191988521174
0.0,0.0,0.0,0.0,0.0,0.0,-0.24876308883870926,-0.004976191988521174
0.0,0.0,-0.0007286658684748173,0.0,0.0,-1.5503529116485476e-05,-0.24876308883870926,-0.004976191988521174
0.0,-0.0007286658684748173,0.0,0.0,-1.5503529116485476e-05,0.0,-0.24876308883870926,-0.004976191988521174
-0.0007286658684748173,0.0,-0.24803442297023445,-1.5503529116485476e-05,0.0,-0.004960688459404689,-0.24876308883870926,-0.004976191988521174
0.0,-0.24803442297023445,0.0,0.0,-0.004960688459404689,0.0,-0.24876308883870926,-0.004976191988521174
0.0,-0.0010739570502479414,0.0,0.0,-6.588693559803321e-06,0.0,0.0021424885533608507,1.1283102923456931e-05
-0.0010739570502479414,0.0,3.138195151056704e-05,-6.588693559803321e-06,0.0,3.566130853473527e-07,0.0021424885533608507,1.1283102923456931e-05
0.0,3.138195151056704e-05,0.003072586267705808,0.0,3.566130853473527e-07,1.6343543977158554e-05,0.0021424885533608507,1.1283102923456931e-05
3.138195151056704e-05,0.003072586267705808,0.0,3.566130853473527e-07,1.6343543977158554e-05,0.0,0.0021424885533608507,1.1283102923456931e-05
0.003072586267705808,0.0,0.00011247738439241695,1.6343543977158554e-05,0.0,1.1716394207543432e-06,0.0021424885533608507,1.1283102923456931e-05
0.0,0.00011247738439241695,0.0,0.0,1.1716394207543432e-06,0.0,0.0021424885533608507,1.1283102923456931e-05
0.0,0.0,-0.17374005381988075,0.0,0.0,-0.002482000768855439,-0.17374005381988075,-0.002482000768855439
0.0,-0.17374005381988075,0.0,0.0,-0.002482000768855439,0.0,-0.17374005381988075,-0.002482000768855439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.03538448836617826,0.0,0.0,-0.0006676318559656275,-0.7243789927923016,-0.008750934135324122
0.0,-0.03538448836617826,0.003072586267705808,0.0,-0.0006676318559656275,1.296449901985573e-05,-0.7243789927923016,-0.008750934135324122
-0.03538448836617826,0.003072586267705808,-0.6566822877548508,-0.0006676318559656275,1.296449901985573e-05,-0.007817646282795843,-0.7243789927923016,-0.008750934135324122
0.003072586267705808,-0.6566822877548508,-0.03538480293897826,1.296449901985573e-05,-0.007817646282795843,-0.000278620495582506,-0.7243789927923016,-0.008750934135324122
-0.6566822877548508,-0.03538480293897826,0.0,-0.007817646282795843,-0.000278620495582506,0.0,-0.7243789927923016,-0.008750934135324122
0.0,0.00011247738439241695,0.0,0.0,4.4457464186726064e-07,0.0,0.00011247738439241695,4.4457464186726064e-07
0.00011247738439241695,0.0,0.0,4.4457464186726064e-07,0.0,0.0,0.00011247738439241695,4.4457464186726064e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.00011247738439241695,4.4457464186726064e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.006764780787125453,0.0,0.0,-5.326599044980672e-05,-0.04229876043631549,-0.00010064511570586658
0.0,-0.006764780787125453,-0.0010739570502479414,0.0,-5.326599044980672e-05,-3.808358334212558e-06,-0.04229876043631549,-0.00010064511570586658
-0.006764780787125453,-0.0010739570502479414,0.0367617602837058,-5.326599044980672e-05,-3.808358334212558e-06,0.000210067201621176,-0.04229876043631549,-0.00010064511570586658
-0.0010739570502479414,0.0367617602837058,0.003072586267705808,-3.808358334212558e-06,0.000210067201621176,2.6718141458311374e-05,-0.04229876043631549,-0.00010064511570586658
0.0367617602837058,0.003072586267705808,0.0,0.000210067201621176,2.6718141458311374e-05,0.0,-0.04229876043631549,-0.00010064511570586658
0.003072586267705808,0.0,-0.0742943691503537,2.6718141458311374e-05,0.0,-0.0002803561100013347,-0.04229876043631549,-0.00010064511570586658
0.0,-0.0742943691503537,0.0,0.0,-0.0002803561100013347,0.0,-0.04229876043631549,-0.00010064511570586658
0.0,0.003072586267705808,-0.03527232555458584,0.0,5.120977112843014e-05,-0.0001808837207927479,-0.03219973928688003,-0.00012967394966431777
0.003072586267705808,-0.03527232555458584,0.0,5.120977112843014e-05,-0.0001808837207927479,0.0,-0.03219973928688003,-0.00012967394966431777
-0.03527232555458584,0.0,0.0,-0.0001808837207927479,0.0,0.0,-0.03219973928688003,-0.00012967394966431777
0.0,0.0,0.0,0.0,0.0,0.0,-0.03219973928688003,-0.00012967394966431777
0.0,0.0,0.0,0.0,0.0,0.0,-0.03219973928688003,-0.00012967394966431777
0.0,0.0,0.0,0.0,0.0,0.0,-0.6548659900934851,-0.013641396263123905
0.0,0.0,0.0,0.0,0.0,0.0,-0.6548659900934851,-0.013641396263123905
0.0,0.0,0.0,0.0,0.0,0.0,-0.6548659900934851,-0.013641396263123905
0.0,0.0,0.0018162976613657375,0.0,0.0,3.948473176882038e-05,-0.6548659900934851,-0.013641396263123905
0.0,0.0018162976613657375,-0.6566822877548508,0.0,3.948473176882038e-05,-0.013680880994892725,-0.6548659900934851,-0.013641396263123905
0.0018162976613657375,-0.6566822877548508,0.0,3.948473176882038e-05,-0.013680880994892725,0.0,-0.6548659900934851,-0.013641396263123905
-0.6566822877548508,0.0,0.0,-0.013680880994892725,0.0,0.0,-0.6548659900934851,-0.013641396263123905
0.0,0.0,0.003072586267705808,0.0,0.0,3.303856201834202e-05,0.003072586267705808,3.303856201834202e-05
0.0,0.003072586267705808,0.0,0.0,3.303856201834202e-05,0.0,0.003072586267705808,3.303856201834202e-05
0.003072586267705808,0.0,0.0,3.303856201834202e-05,0.0,0.0,0.003072586267705808,3.303856201834202e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.003072586267705808,3.303856201834202e-05
0.0,0.0,-0.6566822877548508,0.0,0.0,-0.010765283405817226,-0.6566822877548508,-0.010765283405817226
0.0,-0.6566822877548508,0.0,0.0,-0.010765283405817226,0.0,-0.6566822877548508,-0.010765283405817226
-0.6566822877548508,0.0,0.0,-0.010765283405817226,0.0,0.0,-0.6566822877548508,-0.010765283405817226
0.0,0.0,0.0,0.0,0.0,0.0,2.0386448655342686e-05,3.1853826023972947e-07
0.0,0.0,5.153960755200002e-07,0.0,0.0,8.053063680000003e-09,2.0386448655342686e-05,3.1853826023972947e-07
0.0,5.153960755200002e-07,0.0,0.0,8.053063680000003e-09,0.0,2.0386448655342686e-05,3.1853826023972947e-07
5.153960755200002e-07,0.0,1.9871052579822684e-05,8.053063680000003e-09,0.0,3.1048519655972944e-07,2.0386448655342686e-05,3.1853826023972947e-07
0.0,1.9871052579822684e-05,0.0,0.0,3.1048519655972944e-07,0.0,2.0386448655342686e-05,3.1853826023972947e-07
1.9871052579822684e-05,0.0,0.0,3.1048519655972944e-07,0.0,0.0,2.0386448655342686e-05,3.1853826023972947e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.004388229926108177,1.9871052579822684e-05,0.0,-2.925486617405451e-05,4.731202995195877e-07,-0.004368358873528354,-2.8781745874534924e-05
-0.004388229926108177,1.9871052579822684e-05,0.0,-2.925486617405451e-05,4.731202995195877e-07,0.0,-0.004368358873528354,-2.8781745874534924e-05
1.9871052579822684e-05,0.0,0.0,4.731202995195877e-07,0.0,0.0,-0.004368358873528354,-2.8781745874534924e-05
0.0,0.0,0.0,0.0,0.0,0.0,-0.004368358873528354,-2.8781745874534924e-05
0.0,0.0,0.0,0.0,0.0,0.0,-0.004368358873528354,-2.8781745874534924e-05
0.0,0.0,0.0,0.0,0.0,0.0,-0.004368358873528354,-2.8781745874534924e-05
0.0,0.0,0.0,0.0,0.0,0.0,-0.004368358873528354,-2.8781745874534924e-05
0.0,0.0,0.0,0.0,0.0,0.0,-0.17374005381988075,-0.0025931351316400113
0.0,0.0,-0.17374005381988075,0.0,0.0,-0.0025931351316400113,-0.17374005381988075,-0.0025931351316400113
0.0,-0.17374005381988075,0.0,0.0,-0.0025931351316400113,0.0,-0.17374005381988075,-0.0025931351316400113
-0.17374005381988075,0.0,0.0,-0.0025931351316400113,0.0,0.0,-0.17374005381988075,-0.0025931351316400113
0.0,0.0,0.0,0.0,0.0,0.0,-0.17374005381988075,-0.0025931351316400113
0.0,0.0,0.0,0.0,0.0,0.0,-0.17374005381988075,-0.0025931351316400113
0.0,0.0,0.0,0.0,0.0,0.0,0.03368917401599999,0.001871620778666666
0.0,0.0,0.0,0.0,0.0,0.0,0.03368917401599999,0.001871620778666666
0.0,0.0,0.03368917401599999,0.0,0.0,0.001871620778666666,0.03368917401599999,0.001871620778666666
0.0,0.03368917401599999,0.0,0.0,0.001871620778666666,0.0,0.03368917401599999,0.001871620778666666
0.03368917401599999,0.0,0.0,0.001871620778666666,0.0,0.0,0.03368917401599999,0.001871620778666666
0.0,0.0,0.00011247738439241695,0.0,0.0,1.973287445480999e-06,0.00011247738439241695,1.973287445480999e-06
0.0,0.00011247738439241695,0.0,0.0,1.973287445480999e-06,0.0,0.00011247738439241695,1.973287445480999e-06
0.00011247738439241695,0.0,0.0,1.973287445480999e-06,0.0,0.0,0.00011247738439241695,1.973287445480999e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.00877163028489324,1.9871052579822684e-05,0.0,-0.00011541618795912158,7.854170980167069e-08,-2.4862970811108336,-0.02114301699175242
-0.00877163028489324,1.9871052579822684e-05,-0.6566822877548508,-0.00011541618795912158,7.854170980167069e-08,-0.0128761232893108,-2.4862970811108336,-0.02114301699175242
1.9871052579822684e-05,-0.6566822877548508,-0.0773584665531354,7.854170980167069e-08,-0.0128761232893108,-0.0003170428957095713,-2.4862970811108336,-0.02114301699175242
-0.6566822877548508,-0.0773584665531354,0.02217442894723783,-0.0128761232893108,-0.0003170428957095713,0.00013199064849546326,-2.4862970811108336,-0.02114301699175242
-0.0773584665531354,0.02217442894723783,0.00034529118177312407,-0.0003170428957095713,0.00013199064849546326,1.555365683662721e-06,-2.4862970811108336,-0.02114301699175242
